Author,Title,Year,Country of study,Native/Invasive,Mosquito stage reclassification,Insecticide reclassification,Mortality Rate,Origin
"Panneerselvam, C., Murugan, K., Kovendan, K., Kumar, P.M. and Subramaniam, J., 2013."," Mosquito larvicidal and pupicidal activity of Euphorbia hirta Linn.(Family: Euphorbiaceae) and Bacillus sphaericus against Anopheles stephensi Liston.(Diptera: Culicidae). Asian Pacific journal of tropical medicine, 6(2), pp.102-109.",2013,India,Native,Larvae,Biopesticide,29,n
"Panneerselvam, C., Murugan, K., Kovendan, K., Kumar, P.M. and Subramaniam, J., 2013."," Mosquito larvicidal and pupicidal activity of Euphorbia hirta Linn.(Family: Euphorbiaceae) and Bacillus sphaericus against Anopheles stephensi Liston.(Diptera: Culicidae). Asian Pacific journal of tropical medicine, 6(2), pp.102-109.",2013,India,Native,Larvae,Biopesticide,35,n
"Panneerselvam, C., Murugan, K., Kovendan, K., Kumar, P.M. and Subramaniam, J., 2013."," Mosquito larvicidal and pupicidal activity of Euphorbia hirta Linn.(Family: Euphorbiaceae) and Bacillus sphaericus against Anopheles stephensi Liston.(Diptera: Culicidae). Asian Pacific journal of tropical medicine, 6(2), pp.102-109.",2013,India,Native,Larvae,Biopesticide,41,n
"Panneerselvam, C., Murugan, K., Kovendan, K., Kumar, P.M. and Subramaniam, J., 2013."," Mosquito larvicidal and pupicidal activity of Euphorbia hirta Linn.(Family: Euphorbiaceae) and Bacillus sphaericus against Anopheles stephensi Liston.(Diptera: Culicidae). Asian Pacific journal of tropical medicine, 6(2), pp.102-109.",2013,India,Native,Larvae,Biopesticide,53,n
"Panneerselvam, C., Murugan, K., Kovendan, K., Kumar, P.M. and Subramaniam, J., 2013."," Mosquito larvicidal and pupicidal activity of Euphorbia hirta Linn.(Family: Euphorbiaceae) and Bacillus sphaericus against Anopheles stephensi Liston.(Diptera: Culicidae). Asian Pacific journal of tropical medicine, 6(2), pp.102-109.",2013,India,Native,Larvae,Biopesticide,61,n
"Panneerselvam, C., Murugan, K., Kovendan, K., Kumar, P.M. and Subramaniam, J., 2013."," Mosquito larvicidal and pupicidal activity of Euphorbia hirta Linn.(Family: Euphorbiaceae) and Bacillus sphaericus against Anopheles stephensi Liston.(Diptera: Culicidae). Asian Pacific journal of tropical medicine, 6(2), pp.102-109.",2013,India,Native,Larvae,Biopesticide,25,n
"Panneerselvam, C., Murugan, K., Kovendan, K., Kumar, P.M. and Subramaniam, J., 2013."," Mosquito larvicidal and pupicidal activity of Euphorbia hirta Linn.(Family: Euphorbiaceae) and Bacillus sphaericus against Anopheles stephensi Liston.(Diptera: Culicidae). Asian Pacific journal of tropical medicine, 6(2), pp.102-109.",2013,India,Native,Larvae,Biopesticide,29,n
"Panneerselvam, C., Murugan, K., Kovendan, K., Kumar, P.M. and Subramaniam, J., 2013."," Mosquito larvicidal and pupicidal activity of Euphorbia hirta Linn.(Family: Euphorbiaceae) and Bacillus sphaericus against Anopheles stephensi Liston.(Diptera: Culicidae). Asian Pacific journal of tropical medicine, 6(2), pp.102-109.",2013,India,Native,Larvae,Biopesticide,36,n
"Panneerselvam, C., Murugan, K., Kovendan, K., Kumar, P.M. and Subramaniam, J., 2013."," Mosquito larvicidal and pupicidal activity of Euphorbia hirta Linn.(Family: Euphorbiaceae) and Bacillus sphaericus against Anopheles stephensi Liston.(Diptera: Culicidae). Asian Pacific journal of tropical medicine, 6(2), pp.102-109.",2013,India,Native,Larvae,Biopesticide,44,n
"Panneerselvam, C., Murugan, K., Kovendan, K., Kumar, P.M. and Subramaniam, J., 2013."," Mosquito larvicidal and pupicidal activity of Euphorbia hirta Linn.(Family: Euphorbiaceae) and Bacillus sphaericus against Anopheles stephensi Liston.(Diptera: Culicidae). Asian Pacific journal of tropical medicine, 6(2), pp.102-109.",2013,India,Native,Larvae,Biopesticide,57,n
"Panneerselvam, C., Murugan, K., Kovendan, K., Kumar, P.M. and Subramaniam, J., 2013."," Mosquito larvicidal and pupicidal activity of Euphorbia hirta Linn.(Family: Euphorbiaceae) and Bacillus sphaericus against Anopheles stephensi Liston.(Diptera: Culicidae). Asian Pacific journal of tropical medicine, 6(2), pp.102-109.",2013,India,Native,Larvae,Biopesticide,22,n
"Panneerselvam, C., Murugan, K., Kovendan, K., Kumar, P.M. and Subramaniam, J., 2013."," Mosquito larvicidal and pupicidal activity of Euphorbia hirta Linn.(Family: Euphorbiaceae) and Bacillus sphaericus against Anopheles stephensi Liston.(Diptera: Culicidae). Asian Pacific journal of tropical medicine, 6(2), pp.102-109.",2013,India,Native,Larvae,Biopesticide,26,n
"Panneerselvam, C., Murugan, K., Kovendan, K., Kumar, P.M. and Subramaniam, J., 2013."," Mosquito larvicidal and pupicidal activity of Euphorbia hirta Linn.(Family: Euphorbiaceae) and Bacillus sphaericus against Anopheles stephensi Liston.(Diptera: Culicidae). Asian Pacific journal of tropical medicine, 6(2), pp.102-109.",2013,India,Native,Larvae,Biopesticide,31,n
"Panneerselvam, C., Murugan, K., Kovendan, K., Kumar, P.M. and Subramaniam, J., 2013."," Mosquito larvicidal and pupicidal activity of Euphorbia hirta Linn.(Family: Euphorbiaceae) and Bacillus sphaericus against Anopheles stephensi Liston.(Diptera: Culicidae). Asian Pacific journal of tropical medicine, 6(2), pp.102-109.",2013,India,Native,Larvae,Biopesticide,36,n
"Panneerselvam, C., Murugan, K., Kovendan, K., Kumar, P.M. and Subramaniam, J., 2013."," Mosquito larvicidal and pupicidal activity of Euphorbia hirta Linn.(Family: Euphorbiaceae) and Bacillus sphaericus against Anopheles stephensi Liston.(Diptera: Culicidae). Asian Pacific journal of tropical medicine, 6(2), pp.102-109.",2013,India,Native,Larvae,Biopesticide,52,n
"Kovendan, K., Murugan, K., Vincent, S. and Barnard, D.R., 2012."," Studies on larvicidal and pupicidal activity of Leucas aspera Willd.(Lamiaceae) and bacterial insecticide, Bacillus sphaericus, against malarial vector, Anopheles stephensi Liston.(Diptera: Culicidae). Parasitology research, 110, pp.195-203.",2012,India,Native,Larvae,Biopesticide,28,n
"Kovendan, K., Murugan, K., Vincent, S. and Barnard, D.R., 2012."," Studies on larvicidal and pupicidal activity of Leucas aspera Willd.(Lamiaceae) and bacterial insecticide, Bacillus sphaericus, against malarial vector, Anopheles stephensi Liston.(Diptera: Culicidae). Parasitology research, 110, pp.195-203.",2012,India,Native,Larvae,Biopesticide,40,n
"Kovendan, K., Murugan, K., Vincent, S. and Barnard, D.R., 2012."," Studies on larvicidal and pupicidal activity of Leucas aspera Willd.(Lamiaceae) and bacterial insecticide, Bacillus sphaericus, against malarial vector, Anopheles stephensi Liston.(Diptera: Culicidae). Parasitology research, 110, pp.195-203.",2012,India,Native,Larvae,Biopesticide,56,n
"Kovendan, K., Murugan, K., Vincent, S. and Barnard, D.R., 2012."," Studies on larvicidal and pupicidal activity of Leucas aspera Willd.(Lamiaceae) and bacterial insecticide, Bacillus sphaericus, against malarial vector, Anopheles stephensi Liston.(Diptera: Culicidae). Parasitology research, 110, pp.195-203.",2012,India,Native,Larvae,Biopesticide,69,n
"Kovendan, K., Murugan, K., Vincent, S. and Barnard, D.R., 2012."," Studies on larvicidal and pupicidal activity of Leucas aspera Willd.(Lamiaceae) and bacterial insecticide, Bacillus sphaericus, against malarial vector, Anopheles stephensi Liston.(Diptera: Culicidae). Parasitology research, 110, pp.195-203.",2012,India,Native,Larvae,Biopesticide,87,n
"Kovendan, K., Murugan, K., Vincent, S. and Barnard, D.R., 2012."," Studies on larvicidal and pupicidal activity of Leucas aspera Willd.(Lamiaceae) and bacterial insecticide, Bacillus sphaericus, against malarial vector, Anopheles stephensi Liston.(Diptera: Culicidae). Parasitology research, 110, pp.195-203.",2012,India,Native,Larvae,Biopesticide,22,n
"Kovendan, K., Murugan, K., Vincent, S. and Barnard, D.R., 2012."," Studies on larvicidal and pupicidal activity of Leucas aspera Willd.(Lamiaceae) and bacterial insecticide, Bacillus sphaericus, against malarial vector, Anopheles stephensi Liston.(Diptera: Culicidae). Parasitology research, 110, pp.195-203.",2012,India,Native,Larvae,Biopesticide,37,n
"Kovendan, K., Murugan, K., Vincent, S. and Barnard, D.R., 2012."," Studies on larvicidal and pupicidal activity of Leucas aspera Willd.(Lamiaceae) and bacterial insecticide, Bacillus sphaericus, against malarial vector, Anopheles stephensi Liston.(Diptera: Culicidae). Parasitology research, 110, pp.195-203.",2012,India,Native,Larvae,Biopesticide,49,n
"Kovendan, K., Murugan, K., Vincent, S. and Barnard, D.R., 2012."," Studies on larvicidal and pupicidal activity of Leucas aspera Willd.(Lamiaceae) and bacterial insecticide, Bacillus sphaericus, against malarial vector, Anopheles stephensi Liston.(Diptera: Culicidae). Parasitology research, 110, pp.195-203.",2012,India,Native,Larvae,Biopesticide,66,n
"Kovendan, K., Murugan, K., Vincent, S. and Barnard, D.R., 2012."," Studies on larvicidal and pupicidal activity of Leucas aspera Willd.(Lamiaceae) and bacterial insecticide, Bacillus sphaericus, against malarial vector, Anopheles stephensi Liston.(Diptera: Culicidae). Parasitology research, 110, pp.195-203.",2012,India,Native,Larvae,Biopesticide,85,n
"Kovendan, K., Murugan, K., Vincent, S. and Barnard, D.R., 2012."," Studies on larvicidal and pupicidal activity of Leucas aspera Willd.(Lamiaceae) and bacterial insecticide, Bacillus sphaericus, against malarial vector, Anopheles stephensi Liston.(Diptera: Culicidae). Parasitology research, 110, pp.195-203.",2012,India,Native,Larvae,Biopesticide,18,n
"Kovendan, K., Murugan, K., Vincent, S. and Barnard, D.R., 2012."," Studies on larvicidal and pupicidal activity of Leucas aspera Willd.(Lamiaceae) and bacterial insecticide, Bacillus sphaericus, against malarial vector, Anopheles stephensi Liston.(Diptera: Culicidae). Parasitology research, 110, pp.195-203.",2012,India,Native,Larvae,Biopesticide,34,n
"Kovendan, K., Murugan, K., Vincent, S. and Barnard, D.R., 2012."," Studies on larvicidal and pupicidal activity of Leucas aspera Willd.(Lamiaceae) and bacterial insecticide, Bacillus sphaericus, against malarial vector, Anopheles stephensi Liston.(Diptera: Culicidae). Parasitology research, 110, pp.195-203.",2012,India,Native,Larvae,Biopesticide,47,n
"Kovendan, K., Murugan, K., Vincent, S. and Barnard, D.R., 2012."," Studies on larvicidal and pupicidal activity of Leucas aspera Willd.(Lamiaceae) and bacterial insecticide, Bacillus sphaericus, against malarial vector, Anopheles stephensi Liston.(Diptera: Culicidae). Parasitology research, 110, pp.195-203.",2012,India,Native,Larvae,Biopesticide,64,n
"Kovendan, K., Murugan, K., Vincent, S. and Barnard, D.R., 2012."," Studies on larvicidal and pupicidal activity of Leucas aspera Willd.(Lamiaceae) and bacterial insecticide, Bacillus sphaericus, against malarial vector, Anopheles stephensi Liston.(Diptera: Culicidae). Parasitology research, 110, pp.195-203.",2012,India,Native,Larvae,Biopesticide,83,n
"Kovendan, K., Murugan, K., Vincent, S. and Barnard, D.R., 2012."," Studies on larvicidal and pupicidal activity of Leucas aspera Willd.(Lamiaceae) and bacterial insecticide, Bacillus sphaericus, against malarial vector, Anopheles stephensi Liston.(Diptera: Culicidae). Parasitology research, 110, pp.195-203.",2012,India,Native,Larvae,Biopesticide,14,n
"Kovendan, K., Murugan, K., Vincent, S. and Barnard, D.R., 2012."," Studies on larvicidal and pupicidal activity of Leucas aspera Willd.(Lamiaceae) and bacterial insecticide, Bacillus sphaericus, against malarial vector, Anopheles stephensi Liston.(Diptera: Culicidae). Parasitology research, 110, pp.195-203.",2012,India,Native,Larvae,Biopesticide,30,n
"Kovendan, K., Murugan, K., Vincent, S. and Barnard, D.R., 2012."," Studies on larvicidal and pupicidal activity of Leucas aspera Willd.(Lamiaceae) and bacterial insecticide, Bacillus sphaericus, against malarial vector, Anopheles stephensi Liston.(Diptera: Culicidae). Parasitology research, 110, pp.195-203.",2012,India,Native,Larvae,Biopesticide,43,n
"Kovendan, K., Murugan, K., Vincent, S. and Barnard, D.R., 2012."," Studies on larvicidal and pupicidal activity of Leucas aspera Willd.(Lamiaceae) and bacterial insecticide, Bacillus sphaericus, against malarial vector, Anopheles stephensi Liston.(Diptera: Culicidae). Parasitology research, 110, pp.195-203.",2012,India,Native,Larvae,Biopesticide,61,n
"Kovendan, K., Murugan, K., Vincent, S. and Barnard, D.R., 2012."," Studies on larvicidal and pupicidal activity of Leucas aspera Willd.(Lamiaceae) and bacterial insecticide, Bacillus sphaericus, against malarial vector, Anopheles stephensi Liston.(Diptera: Culicidae). Parasitology research, 110, pp.195-203.",2012,India,Native,Larvae,Biopesticide,89,n
"Chenniappan, K. and Ayyadurai, N., 2012."," Synergistic activity of Cyt1A from Bacillus thuringiensis subsp. israelensis with Bacillus sphaericus B101 H5a5b against Bacillus sphaericus B101 H5a5b-resistant strains of Anopheles stephensi Liston (Diptera: Culicidae). Parasitology research, 110, pp.381-388.",2012,India,Native,Larvae,Biopesticide,38,n
"Chenniappan, K. and Ayyadurai, N., 2012."," Synergistic activity of Cyt1A from Bacillus thuringiensis subsp. israelensis with Bacillus sphaericus B101 H5a5b against Bacillus sphaericus B101 H5a5b-resistant strains of Anopheles stephensi Liston (Diptera: Culicidae). Parasitology research, 110, pp.381-388.",2012,India,Native,Larvae,Biopesticide,35,n
"Chenniappan, K. and Ayyadurai, N., 2012."," Synergistic activity of Cyt1A from Bacillus thuringiensis subsp. israelensis with Bacillus sphaericus B101 H5a5b against Bacillus sphaericus B101 H5a5b-resistant strains of Anopheles stephensi Liston (Diptera: Culicidae). Parasitology research, 110, pp.381-388.",2012,India,Native,Larvae,Biopesticide,31,n
"Chenniappan, K. and Ayyadurai, N., 2012."," Synergistic activity of Cyt1A from Bacillus thuringiensis subsp. israelensis with Bacillus sphaericus B101 H5a5b against Bacillus sphaericus B101 H5a5b-resistant strains of Anopheles stephensi Liston (Diptera: Culicidae). Parasitology research, 110, pp.381-388.",2012,India,Native,Larvae,Biopesticide,25,n
"Chenniappan, K. and Ayyadurai, N., 2012."," Synergistic activity of Cyt1A from Bacillus thuringiensis subsp. israelensis with Bacillus sphaericus B101 H5a5b against Bacillus sphaericus B101 H5a5b-resistant strains of Anopheles stephensi Liston (Diptera: Culicidae). Parasitology research, 110, pp.381-388.",2012,India,Native,Larvae,Biopesticide,52,n
"Chenniappan, K. and Ayyadurai, N., 2012."," Synergistic activity of Cyt1A from Bacillus thuringiensis subsp. israelensis with Bacillus sphaericus B101 H5a5b against Bacillus sphaericus B101 H5a5b-resistant strains of Anopheles stephensi Liston (Diptera: Culicidae). Parasitology research, 110, pp.381-388.",2012,India,Native,Larvae,Biopesticide,51,n
"Chenniappan, K. and Ayyadurai, N., 2012."," Synergistic activity of Cyt1A from Bacillus thuringiensis subsp. israelensis with Bacillus sphaericus B101 H5a5b against Bacillus sphaericus B101 H5a5b-resistant strains of Anopheles stephensi Liston (Diptera: Culicidae). Parasitology research, 110, pp.381-388.",2012,India,Native,Larvae,Biopesticide,50,n
"Chenniappan, K. and Ayyadurai, N., 2012."," Synergistic activity of Cyt1A from Bacillus thuringiensis subsp. israelensis with Bacillus sphaericus B101 H5a5b against Bacillus sphaericus B101 H5a5b-resistant strains of Anopheles stephensi Liston (Diptera: Culicidae). Parasitology research, 110, pp.381-388.",2012,India,Native,Larvae,Biopesticide,49,n
"Chenniappan, K. and Ayyadurai, N., 2012."," Synergistic activity of Cyt1A from Bacillus thuringiensis subsp. israelensis with Bacillus sphaericus B101 H5a5b against Bacillus sphaericus B101 H5a5b-resistant strains of Anopheles stephensi Liston (Diptera: Culicidae). Parasitology research, 110, pp.381-388.",2012,India,Native,Larvae,Biopesticide,70,n
"Chenniappan, K. and Ayyadurai, N., 2012."," Synergistic activity of Cyt1A from Bacillus thuringiensis subsp. israelensis with Bacillus sphaericus B101 H5a5b against Bacillus sphaericus B101 H5a5b-resistant strains of Anopheles stephensi Liston (Diptera: Culicidae). Parasitology research, 110, pp.381-388.",2012,India,Native,Larvae,Biopesticide,68,n
"Chenniappan, K. and Ayyadurai, N., 2012."," Synergistic activity of Cyt1A from Bacillus thuringiensis subsp. israelensis with Bacillus sphaericus B101 H5a5b against Bacillus sphaericus B101 H5a5b-resistant strains of Anopheles stephensi Liston (Diptera: Culicidae). Parasitology research, 110, pp.381-388.",2012,India,Native,Larvae,Biopesticide,60,n
"Chenniappan, K. and Ayyadurai, N., 2012."," Synergistic activity of Cyt1A from Bacillus thuringiensis subsp. israelensis with Bacillus sphaericus B101 H5a5b against Bacillus sphaericus B101 H5a5b-resistant strains of Anopheles stephensi Liston (Diptera: Culicidae). Parasitology research, 110, pp.381-388.",2012,India,Native,Larvae,Biopesticide,50,n
